ObservationsStedNr;ObservationsStedNavn;Startdato;Startklok;UndersøgelseNr;TekniskAnvisninganvendt;MålingNr;Parameter;Enhed;Resultat;ResultatAttribut;Kontrol;Kvalitet;Kvalitetsnote
"21000665";"Knud Å, Bens. Møllevad Bro";"20050928";"1200";"1";"True";"1";"Temperatur";"grader C";"15,2";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20051026";"1200";"1";"True";"1";"Temperatur";"grader C";"11,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20051122";"1200";"1";"True";"1";"Temperatur";"grader C";"7,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20051214";"1200";"1";"True";"1";"Temperatur";"grader C";"5,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060104";"1200";"1";"True";"1";"Temperatur";"grader C";"2,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060221";"1200";"1";"True";"1";"Temperatur";"grader C";"1,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060307";"1200";"1";"True";"1";"Temperatur";"grader C";"1,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060323";"1200";"1";"True";"1";"Temperatur";"grader C";"2,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060404";"1200";"1";"True";"1";"Temperatur";"grader C";"3,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060419";"1200";"1";"True";"1";"Temperatur";"grader C";"4,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060502";"1200";"1";"True";"1";"Temperatur";"grader C";"11";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060516";"1200";"1";"True";"1";"Temperatur";"grader C";"11,4";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060531";"1200";"1";"True";"1";"Temperatur";"grader C";"12,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060615";"1200";"1";"True";"1";"Temperatur";"grader C";"20,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060628";"1200";"1";"True";"1";"Temperatur";"grader C";"17,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060711";"1200";"1";"True";"1";"Temperatur";"grader C";"21,5";"=";"C, Faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060725";"1200";"1";"True";"1";"Temperatur";"grader C";"23,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060809";"1200";"1";"True";"1";"Temperatur";"grader C";"21,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060822";"1200";"1";"True";"1";"Temperatur";"grader C";"20,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060905";"1200";"1";"True";"1";"Temperatur";"grader C";"17,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20060919";"1200";"1";"True";"1";"Temperatur";"grader C";"17,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20061011";"1200";"1";"True";"1";"Temperatur";"grader C";"15,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20061107";"1200";"1";"True";"1";"Temperatur";"grader C";"10,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20061206";"1200";"1";"True";"1";"Temperatur";"grader C";"7,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070111";"1200";"1";"True";"1";"Temperatur";"grader C";"6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070213";"1200";"1";"True";"1";"Temperatur";"grader C";"3,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070322";"1200";"1";"True";"1";"Temperatur";"grader C";"4,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070412";"1200";"1";"True";"1";"Temperatur";"grader C";"7,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070424";"1200";"1";"True";"1";"Temperatur";"grader C";"10,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070523";"1200";"1";"True";"1";"Temperatur";"grader C";"13,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070620";"1200";"1";"True";"1";"Temperatur";"grader C";"19,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070703";"1200";"1";"True";"1";"Temperatur";"grader C";"17,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070717";"1200";"1";"True";"1";"Temperatur";"grader C";"18,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070731";"1200";"1";"True";"1";"Temperatur";"grader C";"17,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070815";"1200";"1";"True";"1";"Temperatur";"grader C";"20,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070830";"1200";"1";"True";"1";"Temperatur";"grader C";"16,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20070918";"1200";"1";"True";"1";"Temperatur";"grader C";"14,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20071004";"1200";"1";"True";"1";"Temperatur";"grader C";"13,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20071024";"1200";"1";"True";"1";"Temperatur";"grader C";"10,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20071114";"1200";"1";"True";"1";"Temperatur";"grader C";"7,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20071211";"1200";"1";"True";"1";"Temperatur";"grader C";"5,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080116";"1200";"1";"True";"1";"Temperatur";"grader C";"3,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080220";"1200";"1";"True";"1";"Temperatur";"grader C";"3,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080312";"1200";"1";"True";"1";"Temperatur";"grader C";"4,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080408";"1200";"1";"True";"1";"Temperatur";"grader C";"5,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080422";"1200";"1";"True";"1";"Temperatur";"grader C";"8,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080506";"1200";"1";"True";"1";"Temperatur";"grader C";"13";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080520";"1200";"1";"True";"1";"Temperatur";"grader C";"15,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080603";"1200";"1";"True";"1";"Temperatur";"grader C";"19,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080619";"1200";"1";"True";"1";"Temperatur";"grader C";"17";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080702";"1200";"1";"True";"1";"Temperatur";"grader C";"19";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080715";"1200";"1";"True";"1";"Temperatur";"grader C";"18,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080807";"1200";"1";"True";"1";"Temperatur";"grader C";"20,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080821";"1200";"1";"True";"1";"Temperatur";"grader C";"18";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20080918";"1200";"1";"True";"1";"Temperatur";"grader C";"15,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20081029";"1200";"1";"True";"1";"Temperatur";"grader C";"9,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20090212";"1200";"1";"True";"1";"Temperatur";"grader C";"1,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20090318";"1200";"1";"True";"1";"Temperatur";"grader C";"3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20090402";"1200";"1";"True";"1";"Temperatur";"grader C";"8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20090506";"1200";"1";"True";"1";"Temperatur";"grader C";"11,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20090604";"1200";"1";"True";"1";"Temperatur";"grader C";"16";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110119";"1200";"1";"True";"1";"pH";"pH";"7,91";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110223";"1200";"1";"True";"1";"pH";"pH";"8,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110308";"1200";"1";"True";"1";"pH";"pH";"9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110323";"1200";"1";"True";"1";"pH";"pH";"8,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110407";"1200";"1";"True";"1";"pH";"pH";"8,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110407";"1200";"1";"True";"1";"Temperatur";"grader C";"5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110428";"1200";"1";"True";"1";"pH";"pH";"9,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110525";"1200";"1";"True";"1";"pH";"pH";"8,65";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110608";"1200";"1";"True";"1";"pH";"pH";"9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110707";"1200";"1";"True";"1";"pH";"pH";"8,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110707";"1200";"1";"True";"1";"Temperatur";"grader C";"21";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110718";"1200";"1";"True";"1";"pH";"pH";"8,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110810";"1200";"1";"True";"1";"pH";"pH";"8,64";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110825";"1200";"1";"True";"1";"pH";"pH";"8,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110825";"1200";"1";"True";"1";"Temperatur";"grader C";"18,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110905";"1200";"1";"True";"1";"pH";"pH";"8,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110905";"1200";"1";"True";"1";"Temperatur";"grader C";"18,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110922";"1200";"1";"True";"1";"pH";"pH";"8,44";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20110922";"1200";"1";"True";"1";"Temperatur";"grader C";"14,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20111027";"1200";"1";"True";"1";"pH";"pH";"7,82";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20111116";"1200";"1";"True";"1";"pH";"pH";"8,45";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20111116";"1200";"1";"True";"1";"Temperatur";"grader C";"8,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20111214";"1200";"1";"True";"1";"pH";"pH";"8,06";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20111214";"1200";"1";"True";"1";"Temperatur";"grader C";"5,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120117";"1200";"1";"True";"1";"pH";"pH";"8,12";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120213";"1200";"1";"True";"1";"pH";"pH";"7,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120213";"1200";"1";"True";"1";"Temperatur";"grader C";"2,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120308";"1200";"1";"True";"1";"pH";"pH";"8,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120329";"1200";"1";"True";"1";"pH";"pH";"8,53";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120329";"1200";"1";"True";"1";"Temperatur";"grader C";"5,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120410";"1200";"1";"True";"1";"pH";"pH";"8,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120410";"1200";"1";"True";"1";"Temperatur";"grader C";"6,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120426";"1200";"1";"True";"1";"pH";"pH";"7,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120426";"1200";"1";"True";"1";"Temperatur";"grader C";"9,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120508";"1200";"1";"True";"1";"pH";"pH";"8,96";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120508";"1200";"1";"True";"1";"Temperatur";"grader C";"11";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120607";"1200";"1";"True";"1";"pH";"pH";"8,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120607";"1200";"1";"True";"1";"Temperatur";"grader C";"14,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120620";"1200";"1";"True";"1";"pH";"pH";"8,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120620";"1200";"1";"True";"1";"Temperatur";"grader C";"16";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120705";"1200";"1";"True";"1";"pH";"pH";"9,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120705";"1200";"1";"True";"1";"Temperatur";"grader C";"20,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120717";"1200";"1";"True";"1";"pH";"pH";"8,25";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120717";"1200";"1";"True";"1";"Temperatur";"grader C";"17,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120806";"1200";"1";"True";"1";"pH";"pH";"8,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120806";"1200";"1";"True";"1";"Temperatur";"grader C";"18,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120830";"1200";"1";"True";"1";"pH";"pH";"8,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120830";"1200";"1";"True";"1";"Temperatur";"grader C";"18,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120912";"1200";"1";"True";"1";"pH";"pH";"8,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120912";"1200";"1";"True";"1";"Temperatur";"grader C";"16,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120924";"1200";"1";"True";"1";"pH";"pH";"8,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20120924";"1200";"1";"True";"1";"Temperatur";"grader C";"14,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20121024";"1200";"1";"True";"1";"pH";"pH";"7,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20121113";"1200";"1";"True";"1";"pH";"pH";"7,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20121213";"1200";"1";"True";"1";"pH";"pH";"7,99";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20121213";"1200";"1";"True";"1";"Temperatur";"grader C";"3,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130131";"1200";"1";"True";"1";"pH";"pH";"8,14";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130131";"1200";"1";"True";"1";"Temperatur";"grader C";"2,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130221";"1200";"1";"True";"1";"pH";"pH";"8,46";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130221";"1200";"1";"True";"1";"Temperatur";"grader C";"1,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130306";"1200";"1";"True";"1";"pH";"pH";"8,56";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130306";"1200";"1";"True";"1";"Temperatur";"grader C";"2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130319";"1200";"1";"True";"1";"pH";"pH";"9,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130319";"1200";"1";"True";"1";"Temperatur";"grader C";"1,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130404";"1200";"1";"True";"1";"pH";"pH";"8,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130404";"1200";"1";"True";"1";"Temperatur";"grader C";"2,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130423";"1200";"1";"True";"1";"pH";"pH";"9,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130423";"1200";"1";"True";"1";"Temperatur";"grader C";"5,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130501";"1200";"1";"True";"1";"pH";"pH";"9,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130501";"1200";"1";"True";"1";"Temperatur";"grader C";"7,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130523";"1200";"1";"True";"1";"pH";"pH";"8,72";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130523";"1200";"1";"True";"1";"Temperatur";"grader C";"13,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130606";"1200";"1";"True";"1";"pH";"pH";"8,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130606";"1200";"1";"True";"1";"Temperatur";"grader C";"18,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130620";"1200";"1";"True";"1";"pH";"pH";"8,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130620";"1200";"1";"True";"1";"Temperatur";"grader C";"19,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130704";"1200";"1";"True";"1";"pH";"pH";"8,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130704";"1200";"1";"True";"1";"Temperatur";"grader C";"16,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130717";"1200";"1";"True";"1";"pH";"pH";"8,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130717";"1200";"1";"True";"1";"Temperatur";"grader C";"19,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130807";"1200";"1";"True";"1";"pH";"pH";"8,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130807";"1200";"1";"True";"1";"Temperatur";"grader C";"22,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130822";"1200";"1";"True";"1";"pH";"pH";"8,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130822";"1200";"1";"True";"1";"Temperatur";"grader C";"20,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20130919";"1200";"1";"True";"1";"pH";"pH";"8,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20131009";"1200";"1";"True";"1";"pH";"pH";"8,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20131009";"1200";"1";"True";"1";"Temperatur";"grader C";"13";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20131107";"1200";"1";"True";"1";"pH";"pH";"8,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20131107";"1200";"1";"True";"1";"Temperatur";"grader C";"9,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20131212";"1200";"1";"True";"1";"pH";"pH";"8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20131212";"1200";"1";"True";"1";"Temperatur";"grader C";"5,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000665";"Knud Å, Bens. Møllevad Bro";"20140121";"1200";"1";"True";"1";"pH";"pH";"8,13";"=";"D, FDC faglig kontrol";"Godkendt";""
